Região,Município,CV_BCG,CV_HEPatite_B,CV_HIB,CV_DPT,CV_Polio,CV_rota,CV_Pneumo,CV_MNCC,CV_SCR1,CV_SCR2,CV_VARICELA,CV_HEPATITE_A
Região Sul,411420 Mandaguari,74.95,75.76,75.76,76.99,75.97,73.12,75.36,76.37,86.60,74.02,78.14,86.19
Região Sul,411430 Mandirituba,0.00,27.43,27.43,27.43,25.37,25.96,27.73,36.28,17.01,11.34,12.24,9.25
Região Sul,411435 Manfrinópolis,97.14,114.29,114.29,114.29,114.29,108.57,105.71,100.00,100.00,31.43,88.57,80.00
Região Sul,411440 Mangueirinha,118.33,92.50,92.50,92.92,92.92,97.08,99.58,97.50,91.85,86.70,90.56,89.70
Região Sul,411450 Manoel Ribas,83.26,78.60,78.60,78.60,77.67,80.00,80.00,79.53,86.51,76.74,82.33,80.47
Região Sul,411460 Marechal Cândido Rondon,91.13,96.64,96.64,96.64,93.01,89.65,92.61,95.97,87.67,80.89,78.05,87.67
Região Sul,411470 Maria Helena,97.01,91.04,91.04,91.04,91.04,105.97,101.49,97.01,113.43,105.97,105.97,105.97
Região Sul,411480 Marialva,73.14,80.76,80.76,80.76,81.31,77.31,78.77,79.49,99.45,81.37,85.79,89.48
Região Sul,411490 Marilândia do Sul,64.00,79.20,79.20,79.20,76.00,72.80,76.00,79.20,105.65,87.10,87.10,94.35
Região Sul,411500 Marilena,70.51,84.62,84.62,85.90,85.90,93.59,92.31,91.03,112.99,93.51,98.70,101.30
Região Sul,411510 Mariluz,76.71,90.41,90.41,90.41,90.41,84.93,89.73,84.93,86.81,73.61,77.78,75.69
Região Sul,411520 Maringá,77.01,91.82,91.86,91.88,93.13,93.42,97.19,93.69,92.30,86.58,86.81,103.19
Região Sul,411530 Mariópolis,53.57,70.24,70.24,70.24,70.24,64.29,66.67,64.29,62.65,44.58,39.76,49.40
Região Sul,411535 Maripá,75.00,96.05,96.05,96.05,94.74,89.47,89.47,88.16,100.00,105.33,102.67,106.67
Região Sul,411540 Marmeleiro,74.64,79.90,79.90,80.38,77.51,78.95,79.90,77.99,81.73,73.56,75.96,81.25
Região Sul,411545 Marquinho,17.86,5.36,5.36,5.36,10.71,10.71,12.50,7.14,8.93,10.71,12.50,12.50
Região Sul,411550 Marumbi,134.04,114.89,114.89,114.89,104.26,117.02,119.15,114.89,104.35,102.17,100.00,108.70
Região Sul,411560 Matelândia,59.25,79.79,79.79,79.79,79.11,79.79,81.16,83.90,73.88,65.98,71.13,72.85
Região Sul,411570 Matinhos,26.40,53.95,53.95,53.95,53.18,50.10,56.07,56.07,58.90,50.88,42.47,56.16
Região Sul,411573 Mato Rico,118.92,127.03,127.03,127.03,124.32,137.84,137.84,129.73,131.43,80.00,97.14,97.14
Região Sul,411575 Mauá da Serra,81.53,104.46,104.46,108.28,103.18,94.90,100.64,101.27,70.70,114.01,82.17,84.08
Região Sul,411580 Medianeira,7.43,13.73,13.73,13.73,13.48,12.34,11.84,12.34,15.07,12.13,12.64,13.28
Região Sul,411585 Mercedes,83.87,108.06,108.06,108.06,104.84,88.71,88.71,91.94,125.81,120.97,117.74,125.81
Região Sul,411590 Mirador,100.00,125.81,122.58,122.58,112.90,119.35,129.03,109.68,112.90,103.23,106.45,93.55
Região Sul,411600 Miraselva,34.62,61.54,61.54,61.54,61.54,53.85,53.85,53.85,92.31,84.62,96.15,96.15
Região Sul,411605 Missal,75.19,81.20,81.20,81.20,81.20,80.45,84.21,88.72,98.48,80.30,84.85,91.67
Região Sul,411610 Moreira Sales,80.65,90.32,90.32,90.32,81.45,91.94,97.58,87.90,81.97,86.07,84.43,82.79
Região Sul,411620 Morretes,71.82,73.64,73.64,73.64,72.27,77.73,87.27,75.00,76.71,45.21,70.78,61.19
Região Sul,411630 Munhoz de Melo,83.67,81.63,81.63,81.63,81.63,73.47,75.51,73.47,87.76,20.41,83.67,93.88
Região Sul,411640 Nossa Senhora das Graças,75.47,86.79,86.79,88.68,84.91,92.45,92.45,81.13,100.00,52.83,54.72,52.83
Região Sul,411650 Nova Aliança do Ivaí,128.57,100.00,100.00,100.00,92.86,114.29,150.00,128.57,64.29,64.29,57.14,92.86
Região Sul,411660 Nova América da Colina,85.71,97.14,97.14,97.14,97.14,111.43,111.43,114.29,131.43,122.86,131.43,131.43
Região Sul,411670 Nova Aurora,25.34,86.99,86.99,86.99,86.99,90.41,91.10,95.21,101.39,90.28,93.06,98.61
Região Sul,411680 Nova Cantu,50.54,70.97,70.97,73.12,74.19,79.57,83.87,66.67,78.26,61.96,64.13,73.91
Região Sul,411690 Nova Esperança,89.12,94.04,94.04,94.04,93.68,89.47,92.28,91.93,107.77,77.74,112.37,100.00
Região Sul,411695 Nova Esperança do Sudoeste,74.32,89.19,89.19,90.54,91.89,90.54,90.54,87.84,87.50,75.00,84.72,90.28
Região Sul,411700 Nova Fátima,77.27,83.33,83.33,86.36,80.30,103.03,100.00,98.48,96.92,47.69,78.46,76.92
Região Sul,411705 Nova Laranjeiras,46.89,57.63,57.63,57.63,54.24,63.28,62.71,55.37,61.49,57.47,59.77,58.62
Região Sul,411710 Nova Londrina,10.74,31.54,31.54,31.54,32.21,32.89,34.90,32.89,55.70,12.08,32.89,36.91
Região Sul,411720 Nova Olímpia,100.00,117.91,117.91,117.91,113.43,108.96,113.43,116.42,90.91,77.27,81.82,80.30
Região Sul,411721 Nova Santa Bárbara,61.22,71.43,71.43,71.43,71.43,57.14,59.18,63.27,48.94,31.91,91.49,85.11
Região Sul,411722 Nova Santa Rosa,37.04,71.30,71.30,71.30,71.30,66.67,66.67,68.52,70.37,0.00,75.00,75.00
Região Sul,411725 Nova Prata do Iguaçu,85.82,87.31,87.31,87.31,86.57,92.54,93.28,76.87,100.00,82.71,93.23,89.47
Região Sul,411727 Nova Tebas,101.16,98.84,98.84,98.84,98.84,104.65,106.98,101.16,94.12,74.12,89.41,91.76
Região Sul,411729 Novo Itacolomi,76.19,78.57,78.57,78.57,76.19,88.10,90.48,97.62,117.50,45.00,62.50,67.50
Região Sul,411730 Ortigueira,91.67,77.59,77.59,77.59,76.44,82.18,84.48,82.76,87.57,25.72,75.43,81.21
Região Sul,411740 Ourizona,61.76,58.82,58.82,58.82,58.82,67.65,67.65,50.00,73.53,52.94,32.35,67.65
Região Sul,411745 Ouro Verde do Oeste,114.86,122.97,122.97,122.97,122.97,116.22,118.92,117.57,127.78,102.78,109.72,111.11
Região Sul,411750 Paiçandu,91.10,103.66,103.66,103.66,103.34,96.18,102.70,100.95,96.78,85.05,85.21,96.14
Região Sul,411760 Palmas,97.90,79.53,79.65,79.78,78.67,83.72,85.70,84.34,77.94,66.79,70.43,74.81
Região Sul,411770 Palmeira,95.10,94.87,96.50,95.34,93.24,99.77,100.23,66.67,91.06,93.88,93.88,93.41
Região Sul,411780 Palmital,90.21,103.61,103.61,103.61,101.55,103.61,104.64,109.28,90.10,19.79,100.52,101.04
Região Sul,411790 Palotina,92.63,85.26,85.26,85.26,83.55,85.44,86.20,88.47,96.95,90.46,93.13,93.13
Região Sul,411800 Paraíso do Norte,83.68,96.32,96.32,96.32,95.26,91.58,94.21,93.16,97.28,28.80,93.48,92.93
Região Sul,411810 Paranacity,102.54,102.54,102.54,102.54,102.54,104.24,104.24,94.92,82.76,77.59,81.90,75.86
Região Sul,411820 Paranaguá,75.75,73.87,73.91,74.32,68.44,66.56,71.27,71.13,77.69,50.18,52.85,65.88
Região Sul,411830 Paranapoema,88.00,120.00,120.00,120.00,124.00,116.00,120.00,108.00,120.00,108.00,120.00,120.00
Região Sul,411840 Paranavaí,81.53,77.29,77.38,77.56,75.72,80.79,84.30,79.41,75.21,84.72,80.71,83.88
Região Sul,411845 Pato Bragado,79.76,72.62,72.62,72.62,72.62,80.95,80.95,80.95,84.52,86.90,83.33,96.43
Região Sul,411850 Pato Branco,97.47,106.17,106.46,106.46,106.02,106.46,107.65,108.69,96.04,86.85,89.31,112.71
Região Sul,411860 Paula Freitas,114.55,120.00,120.00,120.00,121.82,123.64,123.64,109.09,92.45,137.74,124.53,126.42
Região Sul,411870 Paulo Frontin,66.67,74.24,74.24,74.24,74.24,78.79,80.30,84.85,86.15,75.38,80.00,80.00
Região Sul,411880 Peabiru,93.67,96.20,96.20,96.20,92.41,98.73,96.84,94.94,105.73,105.10,103.82,103.82
Região Sul,411885 Perobal,127.91,97.67,97.67,97.67,98.84,115.12,116.28,109.30,120.93,88.37,125.58,118.60
Região Sul,411890 Pérola,82.35,81.05,81.05,81.05,80.39,76.47,78.43,73.20,82.24,65.13,65.13,64.47
Região Sul,411900 Pérola d'Oeste,114.52,117.74,117.74,117.74,117.74,130.65,133.87,130.65,132.26,85.48,124.19,120.97
Região Sul,411910 Piên,124.28,110.40,109.25,109.25,105.78,121.39,123.12,120.23,127.75,114.45,109.25,123.12
Região Sul,411915 Pinhais,83.53,82.54,82.66,82.79,82.72,82.54,83.34,81.86,91.24,83.04,88.11,88.61
Região Sul,411920 Pinhalão,100.00,90.91,90.91,90.91,89.77,102.27,97.73,97.73,89.77,31.82,93.18,89.77
Região Sul,411925 Pinhal de São Bento,153.57,132.14,132.14,132.14,132.14,114.29,114.29,121.43,110.71,92.86,110.71,114.29
Região Sul,411930 Pinhão,96.43,99.79,100.63,100.63,99.58,99.16,100.63,98.53,112.79,69.94,86.57,96.38
Região Sul,411940 Piraí do Sul,76.26,91.69,91.69,91.69,91.69,86.05,87.83,89.02,153.13,18.21,91.94,91.94
Região Sul,411950 Piraquara,79.66,86.38,86.76,86.76,84.98,84.09,86.50,83.52,92.41,84.62,82.13,90.87
Região Sul,411960 Pitanga,97.87,96.17,96.81,97.23,96.38,95.11,97.02,96.60,94.19,78.92,83.01,86.24
Região Sul,411965 Pitangueiras,111.11,111.11,111.11,111.11,116.67,83.33,88.89,100.00,188.89,75.00,133.33,127.78
Região Sul,411970 Planaltina do Paraná,11.11,20.37,20.37,20.37,20.37,11.11,11.11,25.93,26.92,7.69,13.46,15.38
Região Sul,411980 Planalto,59.44,83.22,83.22,83.92,86.01,76.92,76.92,83.22,100.71,83.57,83.57,87.86
Região Sul,411990 Ponta Grossa,77.42,87.10,87.10,87.13,86.62,89.26,93.60,90.21,128.99,27.69,77.68,87.20
Região Sul,411995 Pontal do Paraná,66.37,93.09,92.79,92.79,91.59,83.78,93.69,80.18,87.95,80.72,65.06,77.11
Região Sul,412000 Porecatu,63.49,79.37,79.37,79.37,80.16,76.98,80.95,79.37,66.40,71.20,101.60,84.80
Região Sul,412010 Porto Amazonas,100.00,100.00,100.00,100.00,100.00,97.78,97.78,97.78,120.00,100.00,124.44,124.44
Região Sul,412015 Porto Barreiro,45.10,58.82,58.82,58.82,58.82,62.75,62.75,62.75,96.00,84.00,84.00,82.00
Região Sul,412020 Porto Rico,114.71,120.59,120.59,120.59,105.88,141.18,132.35,117.65,118.18,112.12,109.09,109.09
Região Sul,412030 Porto Vitória,106.82,90.91,90.91,90.91,90.91,97.73,97.73,100.00,104.55,115.91,111.36,115.91
Região Sul,412033 Prado Ferreira,59.65,112.28,112.28,112.28,105.26,78.95,78.95,78.95,125.93,111.11,111.11,120.37
Região Sul,412035 Pranchita,87.88,75.76,75.76,75.76,74.24,78.79,78.79,87.88,89.23,69.23,73.85,75.38
Região Sul,412040 Presidente Castelo Branco,35.29,37.25,37.25,37.25,37.25,56.86,58.82,56.86,42.86,59.18,34.69,34.69
Região Sul,412050 Primeiro de Maio,70.53,108.42,108.42,108.42,107.37,93.68,95.79,107.37,114.74,87.37,108.42,97.89
Região Sul,412060 Prudentópolis,96.37,96.85,97.16,97.32,94.95,97.79,97.16,96.21,89.19,88.55,84.26,86.01
Região Sul,412065 Quarto Centenário,72.22,74.07,74.07,74.07,85.19,79.63,83.33,81.48,96.30,77.78,88.89,90.74
Região Sul,412070 Quatiguá,98.92,90.32,90.32,90.32,90.32,94.62,96.77,92.47,123.66,27.96,112.90,110.75
Região Sul,412080 Quatro Barras,90.07,82.88,82.88,82.88,82.53,79.11,83.90,78.42,105.15,37.11,75.95,77.32
Região Sul,412085 Quatro Pontes,115.22,78.26,78.26,78.26,76.09,93.48,93.48,73.91,102.22,97.78,111.11,111.11
Região Sul,412090 Quedas do Iguaçu,37.75,102.87,102.87,103.09,102.87,103.97,106.40,102.65,97.29,65.46,91.65,92.10
Região Sul,412100 Querência do Norte,103.36,88.59,88.59,89.26,89.26,93.29,95.30,87.92,102.03,93.24,100.00,98.65
Região Sul,412110 Quinta do Sol,45.61,66.67,66.67,66.67,66.67,80.70,80.70,80.70,46.43,48.21,50.00,48.21
Região Sul,412120 Quitandinha,88.26,95.77,95.77,95.77,97.65,99.53,99.53,99.53,106.64,28.91,83.89,88.63
Região Sul,412125 Ramilândia,40.68,50.85,50.85,50.85,50.85,52.54,57.63,57.63,34.48,94.83,74.14,75.86
Região Sul,412130 Rancho Alegre,62.50,82.50,82.50,82.50,82.50,75.00,77.50,72.50,107.50,102.50,100.00,102.50
Região Sul,412135 Rancho Alegre D'Oeste,68.57,80.00,80.00,80.00,80.00,71.43,74.29,74.29,74.29,85.71,80.00,71.43
Região Sul,412140 Realeza,115.46,113.04,113.04,113.04,106.28,110.14,111.59,106.28,100.97,109.22,110.19,111.17
Região Sul,412150 Rebouças,104.30,93.01,93.01,93.01,90.86,94.09,94.62,93.55,104.32,71.35,99.46,93.51
Região Sul,412160 Renascença,120.51,115.38,115.38,115.38,115.38,115.38,117.95,114.10,89.74,103.85,107.69,106.41
Região Sul,412170 Reserva,25.36,47.55,47.55,47.55,47.26,47.84,49.57,53.03,49.85,48.69,49.85,51.31
Região Sul,412175 Reserva do Iguaçu,112.75,83.33,83.33,83.33,80.39,94.12,95.10,82.35,92.08,30.69,102.97,86.14
Região Sul,412180 Ribeirão Claro,72.22,85.19,85.19,85.80,86.42,87.04,88.89,90.12,90.00,60.00,79.38,75.00
Região Sul,412190 Ribeirão do Pinhal,93.94,89.09,89.09,89.09,89.09,101.82,101.21,98.79,96.27,95.03,95.65,96.27
Região Sul,412200 Rio Azul,115.66,97.59,97.59,97.59,95.78,109.04,107.23,104.22,98.76,105.59,105.59,107.45
Região Sul,412210 Rio Bom,111.54,123.08,123.08,123.08,123.08,119.23,119.23,138.46,130.77,119.23,126.92,123.08
Região Sul,412215 Rio Bonito do Iguaçu,91.95,100.42,100.42,100.42,95.76,88.98,89.41,91.95,89.61,78.79,88.74,87.01
Região Sul,412217 Rio Branco do Ivaí,33.96,49.06,49.06,49.06,49.06,43.40,43.40,32.08,45.28,39.62,39.62,39.62
Região Sul,412220 Rio Branco do Sul,64.25,64.08,64.08,64.25,65.11,63.04,64.08,62.69,63.84,44.29,46.02,57.61
Região Sul,412230 Rio Negro,36.61,71.43,71.43,71.43,78.57,85.12,87.80,86.90,21.86,38.92,31.44,34.13
Região Sul,412240 Rolândia,79.61,95.31,95.31,95.31,88.89,88.89,92.05,90.11,86.27,82.97,81.53,84.73
Região Sul,412250 Roncador,54.55,73.33,73.33,73.33,58.79,47.88,46.06,51.52,52.44,48.78,50.61,50.00
Região Sul,412260 Rondon,94.78,91.30,91.30,91.30,89.57,99.13,99.13,94.78,93.86,86.84,92.98,93.86
Região Sul,412265 Rosário do Ivaí,81.16,89.86,89.86,89.86,89.86,71.01,71.01,78.26,97.10,88.41,89.86,89.86
Região Sul,412270 Sabáudia,116.04,109.43,109.43,109.43,105.66,118.87,121.70,103.77,118.87,76.42,97.17,103.77
Região Sul,412280 Salgado Filho,143.75,104.17,104.17,104.17,104.17,110.42,110.42,112.50,127.08,14.58,108.33,104.17
Região Sul,412290 Salto do Itararé,68.97,84.48,84.48,84.48,84.48,74.14,84.48,91.38,106.90,0.00,87.93,86.21
Região Sul,412300 Salto do Lontra,93.09,88.30,88.30,90.43,85.11,96.28,98.40,93.09,87.70,89.84,81.82,81.28
Região Sul,412310 Santa Amélia,26.32,73.68,73.68,73.68,73.68,60.53,60.53,50.00,59.46,10.81,56.76,51.35
Região Sul,412320 Santa Cecília do Pavão,144.12,105.88,105.88,105.88,105.88,111.76,111.76,111.76,96.97,112.12,115.15,115.15
Região Sul,412330 Santa Cruz de Monte Castelo,58.33,81.25,81.25,81.25,75.00,72.92,85.42,80.21,87.37,86.32,87.37,87.37
Região Sul,412340 Santa Fé,96.77,91.94,91.94,91.94,91.13,102.42,104.03,99.19,86.89,86.89,92.62,95.90
Região Sul,412350 Santa Helena,86.26,97.66,97.66,97.66,90.94,86.84,88.60,92.11,101.47,104.99,103.81,104.11
Região Sul,412360 Santa Inês,77.27,81.82,81.82,81.82,81.82,109.09,109.09,109.09,104.55,100.00,86.36,86.36
Região Sul,412370 Santa Isabel do Ivaí,63.37,78.22,78.22,78.22,70.30,69.31,68.32,62.38,80.41,47.42,75.26,83.51
Região Sul,412380 Santa Izabel do Oeste,109.76,106.71,106.71,106.71,106.71,101.22,101.83,104.27,109.82,105.52,111.66,109.82
Região Sul,412382 Santa Lúcia,9.52,107.14,107.14,107.14,107.14,121.43,121.43,109.52,100.00,97.62,109.52,109.52
Região Sul,412385 Santa Maria do Oeste,117.92,118.87,118.87,118.87,117.92,120.75,121.70,116.98,105.71,106.67,120.00,114.29
Região Sul,412390 Santa Mariana,53.44,76.34,76.34,76.34,74.81,79.39,80.92,71.76,72.66,71.09,71.09,70.31
Região Sul,412395 Santa Mônica,71.79,79.49,79.49,79.49,79.49,87.18,94.87,76.92,107.89,115.79,118.42,121.05
Região Sul,412400 Santana do Itararé,58.33,58.33,58.33,58.33,58.33,50.00,61.67,65.00,131.67,38.33,0.00,93.33
Região Sul,412402 Santa Tereza do Oeste,3.65,93.61,93.61,93.61,93.61,89.04,90.87,92.69,108.68,56.62,91.78,92.69
Região Sul,412405 Santa Terezinha de Itaipu,15.05,79.94,79.94,79.94,78.37,77.74,79.00,79.62,58.20,56.91,67.85,74.28
Região Sul,412410 Santo Antônio da Platina,77.65,90.25,90.25,90.25,80.17,82.52,86.05,86.22,89.34,40.95,80.88,72.93
Região Sul,412420 Santo Antônio do Caiuá,93.33,60.00,60.00,60.00,63.33,63.33,66.67,53.33,156.67,50.00,120.00,116.67
Região Sul,412430 Santo Antônio do Paraíso,27.78,88.89,88.89,88.89,88.89,88.89,88.89,88.89,77.78,83.33,83.33,83.33
Região Sul,412440 Santo Antônio do Sudoeste,81.01,85.66,85.66,85.66,86.43,81.01,88.37,84.11,93.00,68.87,73.15,71.60
Região Sul,412450 Santo Inácio,90.00,90.00,90.00,90.00,90.00,95.56,97.78,92.22,73.03,66.29,53.93,66.29
Região Sul,412460 São Carlos do Ivaí,80.95,110.71,110.71,110.71,105.95,108.33,115.48,105.95,100.00,76.19,77.38,76.19
Região Sul,412470 São Jerônimo da Serra,42.24,56.03,56.03,56.03,50.86,55.17,55.17,56.03,50.00,24.14,38.79,39.66
Região Sul,412480 São João,78.75,89.38,89.38,90.63,87.50,80.00,80.00,80.00,89.94,78.62,80.50,83.02
Região Sul,412490 São João do Caiuá,102.74,101.37,101.37,101.37,98.63,112.33,113.70,113.70,102.78,90.28,102.78,101.39
Região Sul,412500 São João do Ivaí,113.16,81.58,82.46,82.46,81.58,90.35,89.47,85.96,94.64,99.11,108.93,98.21
Região Sul,412510 São João do Triunfo,78.33,88.18,88.18,88.67,84.73,92.61,92.61,84.73,89.11,73.76,79.70,83.17
Região Sul,412520 São Jorge d'Oeste,104.17,101.04,101.04,101.04,101.04,105.21,107.29,103.13,85.42,95.83,93.75,98.96
Região Sul,412530 São Jorge do Ivaí,90.00,98.00,98.00,98.00,98.00,118.00,112.00,102.00,94.00,72.00,66.00,70.00
Região Sul,412535 São Jorge do Patrocínio,100.00,103.41,103.41,103.41,103.41,98.86,97.73,101.14,98.85,91.95,91.95,63.22
Região Sul,412540 São José da Boa Vista,116.92,92.31,92.31,92.31,95.38,98.46,101.54,96.92,115.87,107.94,107.94,119.05
Região Sul,412545 São José das Palmeiras,57.14,83.93,83.93,83.93,83.93,83.93,83.93,75.00,96.36,89.09,89.09,90.91
Região Sul,412550 São José dos Pinhais,80.74,80.28,80.28,80.28,78.18,78.69,80.42,78.77,84.14,70.69,74.18,78.16
Região Sul,412555 São Manoel do Paraná,150.00,104.55,104.55,104.55,118.18,100.00,104.55,109.09,104.55,104.55,109.09,113.64
Região Sul,412560 São Mateus do Sul,82.54,72.37,72.71,72.54,72.71,78.47,78.98,80.51,75.73,70.57,66.78,69.88
Região Sul,412570 São Miguel do Iguaçu,52.08,58.33,58.33,58.33,55.56,57.87,61.81,61.34,69.86,59.81,62.15,75.23
Região Sul,412575 São Pedro do Iguaçu,09.09,38.64,38.64,38.64,37.50,27.27,28.41,27.27,32.56,27.91,33.72,31.40
Região Sul,412580 São Pedro do Ivaí,82.35,100.00,100.00,100.00,94.12,89.22,81.37,85.29,122.68,58.76,84.54,81.44
Região Sul,412590 São Pedro do Paraná,96.67,113.33,113.33,113.33,106.67,93.33,90.00,76.67,110.34,113.79,127.59,124.14
Região Sul,412600 São Sebastião da Amoreira,85.37,102.44,103.66,103.66,101.22,95.12,98.78,101.22,92.68,106.10,107.32,98.78
Região Sul,412610 São Tomé,82.69,88.46,88.46,88.46,86.54,101.92,101.92,86.54,100.00,88.46,86.54,88.46
Região Sul,412620 Sapopema,57.78,103.33,103.33,103.33,103.33,102.22,104.44,107.78,105.56,22.22,105.56,106.67
Região Sul,412625 Sarandi,77.62,74.32,74.70,74.32,74.19,71.91,75.27,74.19,71.35,69.42,70.51,69.17
Região Sul,412627 Saudade do Iguaçu,46.43,78.57,78.57,79.76,77.38,77.38,83.33,91.67,82.93,60.98,63.41,67.07
Região Sul,412630 Sengés,100.45,97.31,97.31,97.31,96.41,95.96,98.65,99.55,94.04,96.79,95.41,100.00
Região Sul,412635 Serranópolis do Iguaçu,91.30,89.13,89.13,89.13,89.13,100.00,97.83,93.48,88.89,80.00,88.89,91.11
Região Sul,412640 Sertaneja,74.55,70.91,70.91,70.91,69.09,78.18,78.18,65.45,103.64,74.55,87.27,96.36
Região Sul,412650 Sertanópolis,98.77,82.82,82.82,82.82,84.66,102.45,101.23,91.41,98.14,72.67,93.79,94.41
Região Sul,412660 Siqueira Campos,64.31,86.17,86.17,86.17,86.50,89.07,87.78,85.53,114.24,43.04,90.29,93.53
Região Sul,412665 Sulina,92.31,102.56,102.56,102.56,105.13,112.82,112.82,120.51,105.13,94.87,92.31,94.87
Região Sul,412667 Tamarana,27.32,92.90,92.90,92.90,93.44,84.15,85.25,87.43,92.90,79.23,81.97,85.79
Região Sul,412670 Tamboara,82.50,80.00,80.00,80.00,77.50,76.25,77.50,77.50,103.75,75.00,96.25,87.50
Região Sul,412680 Tapejara,98.22,98.22,98.22,98.22,101.78,106.51,105.92,108.88,108.38,99.40,98.80,98.80
Região Sul,412690 Tapira,81.36,115.25,115.25,115.25,116.95,113.56,115.25,110.17,201.69,32.20,125.42,122.03
Região Sul,412700 Teixeira Soares,66.40,79.20,79.20,79.20,76.80,81.60,81.60,76.00,90.32,85.48,87.90,92.74
Região Sul,412710 Telêmaco Borba,88.46,77.98,78.17,78.17,77.21,78.37,80.00,80.00,88.83,82.43,84.76,87.48
Região Sul,412720 Terra Boa,95.87,87.19,87.19,87.19,81.82,78.93,76.86,78.93,91.63,82.43,88.28,90.38
Região Sul,412730 Terra Rica,88.33,88.89,88.89,88.89,77.78,84.44,87.78,85.56,88.27,73.74,76.54,83.80
Região Sul,412740 Terra Roxa,87.97,99.17,99.17,99.17,98.34,97.10,97.51,101.66,141.25,23.33,93.33,0.00
Região Sul,412750 Tibagi,50.87,88.50,88.50,88.50,87.46,89.55,93.38,94.08,86.62,72.89,76.76,79.58
Região Sul,412760 Tijucas do Sul,27.05,100.97,100.97,100.97,100.97,103.38,101.45,103.38,89.50,100.00,103.50,106.50
Região Sul,412770 Toledo,89.23,92.31,92.36,92.51,92.36,91.76,94.08,93.68,93.53,91.39,92.76,100.00
Região Sul,412780 Tomazina,78.48,100.00,100.00,100.00,102.53,116.46,117.72,97.47,93.51,36.36,87.01,84.42
Região Sul,412785 Três Barras do Paraná,9.86,92.25,92.25,92.25,90.14,96.48,97.18,85.92,115.71,89.29,100.71,103.57
Região Sul,412788 Tunas do Paraná,26.50,46.15,46.15,46.15,38.46,35.04,32.48,32.48,47.41,39.66,33.62,7.76
Região Sul,412790 Tuneiras do Oeste,113.33,102.22,102.22,102.22,100.00,100.00,105.56,107.78,92.13,83.15,85.39,80.90
Região Sul,412795 Tupãssi,14.47,30.26,30.26,30.26,28.95,23.68,23.68,15.79,15.79,10.53,13.16,17.11
Região Sul,412796 Turvo,103.48,97.01,97.01,97.51,88.56,86.57,89.55,90.55,105.47,92.54,101.49,101.49
Região Sul,412800 Ubiratã,57.14,75.08,75.08,75.38,71.12,72.34,71.73,68.39,78.35,69.51,75.30,78.66
Região Sul,412810 Umuarama,92.76,94.35,94.35,94.35,93.27,91.61,94.73,92.19,95.62,72.66,88.72,95.87
Região Sul,412820 União da Vitória,94.88,97.44,97.44,97.70,96.29,91.69,94.12,96.68,90.35,73.23,88.93,89.32
Região Sul,412830 Uniflor,103.45,103.45,103.45,103.45,103.45,96.55,96.55,100.00,96.55,75.86,75.86,79.31
Região Sul,412840 Uraí,55.96,88.99,88.99,89.91,85.32,86.24,88.99,84.40,102.75,62.39,71.56,65.14
Região Sul,412850 Wenceslau Braz,56.21,70.59,70.59,70.92,70.26,74.18,68.95,69.61,75.00,66.12,28.29,70.07
Região Sul,412853 Ventania,72.50,89.17,89.17,89.17,90.00,93.33,96.67,78.33,100.00,35.04,92.31,88.03
Região Sul,412855 Vera Cruz do Oeste,32.18,102.30,102.30,102.30,102.30,112.64,112.64,103.45,105.75,91.95,98.85,98.85
Região Sul,412860 Verê,77.01,80.46,80.46,80.46,80.46,78.16,75.86,73.56,134.88,48.84,90.70,93.02
Região Sul,412862 Alto Paraíso,57.58,130.30,130.30,130.30,133.33,136.36,139.39,115.15,90.63,121.88,109.38,106.25
Região Sul,412863 Doutor Ulysses,66.22,74.32,74.32,74.32,74.32,91.89,90.54,72.97,77.03,45.95,79.73,59.46
Região Sul,412865 Virmond,59.62,65.38,65.38,65.38,65.38,71.15,69.23,80.77,84.31,100.00,96.08,100.00
Região Sul,412870 Vitorino,76.81,90.58,91.30,91.30,95.65,89.13,89.13,84.78,102.17,89.13,89.13,96.38
Região Sul,412880 Xambrê,108.11,100.00,100.00,100.00,101.35,95.95,95.95,101.35,100.00,83.78,89.19,89.19
