COD,CODMUN7,Estado,Municipio,BCG,Hepatite_B,Hib,DPT,poliomielite,Rotavírus,Pneumonia,Meningococo ,Triplice_viral,Tetraviral,Varicela,Hepatite_A
220415,2204154,PI,Francisco Macedo,86.21,89.66,89.66,89.66,89.66,96.55,103.45,86.21,86.49,70.27,54.05,70.27
220420,2204204,PI,Francisco Santos,1.14,1.14,1.14,1.14,1.14,,,,14.40,12.00,12.00,4.00
220430,2204303,PI,Fronteiras,16.44,78.08,78.08,78.08,77.40,89.73,91.78,81.51,85.38,57.89,75.44,59.65
220435,2204352,PI,Geminiano,4.17,61.11,61.11,61.11,58.33,52.78,58.33,44.44,35.29,32.94,48.24,48.24
220440,2204402,PI,Gilbu‚s,1.62,41.62,41.62,41.62,39.46,32.43,44.32,45.41,39.52,13.17,40.12,55.69
220450,2204501,PI,Guadalupe,33.92,87.72,87.72,87.72,83.63,95.91,102.34,101.17,85.06,59.74,72.08,60.39
220455,2204550,PI,Guaribas,,1.39,1.39,1.39,1.39,1.39,6.94,2.78,24.14,12.64,10.34,12.64
220460,2204600,PI,Hugo NapoleÆo,44.68,123.40,121.28,121.28,114.89,112.77,112.77,112.77,112.50,28.57,96.43,83.93
220465,2204659,PI,Ilha Grande,,05.04,05.04,05.04,4.32,8.63,3.60,5.76,07.03,16.41,16.41,13.28
220470,2204709,PI,Inhuma,53.40,60.21,60.21,60.21,56.02,57.07,58.64,57.59,44.70,37.33,38.25,29.03
220480,2204808,PI,Ipiranga do Piau¡,10.28,22.43,22.43,22.43,18.69,31.78,29.91,26.17,12.50,11.72,11.72,11.72
220490,2204907,PI,Isa¡as Coelho,18.92,118.92,118.92,118.92,119.82,115.32,119.82,120.72,108.87,100.81,86.29,83.06
220500,2205003,PI,Itain¢polis,12.61,96.40,96.40,96.40,89.19,87.39,91.89,84.68,93.18,78.03,78.03,65.91
220510,2205102,PI,Itaueira,55.88,89.71,89.71,89.71,91.91,98.53,105.15,91.91,91.79,86.57,77.61,92.54
220515,2205151,PI,Jacobina do Piau¡,72.73,92.21,92.21,92.21,92.21,88.31,90.91,88.31,60.49,45.68,46.91,33.33
220520,2205201,PI,Jaic¢s,26.30,45.93,45.93,45.93,40.37,37.04,48.52,50.74,65.68,41.95,50.00,41.95
220525,2205250,PI,Jardim do Mulato,35.90,117.95,117.95,117.95,107.69,105.13,117.95,128.21,111.90,90.48,92.86,159.52
220527,2205276,PI,Jatob  do Piau¡,20.83,72.92,70.83,70.83,66.67,70.83,68.75,77.08,75.51,61.22,51.02,83.67
220530,2205300,PI,Jerumenha,10.96,23.29,23.29,23.29,24.66,41.10,43.84,34.25,28.57,24.49,28.57,22.45
220535,2205359,PI,JoÆo Costa,33.33,102.38,102.38,102.38,109.52,104.76,104.76,107.14,82.05,61.54,89.74,61.54
220540,2205409,PI,Joaquim Pires,37.44,91.28,91.28,91.28,94.36,100.00,104.62,102.05,109.73,109.19,111.89,77.30
220545,2205458,PI,Joca Marques,44.58,55.42,55.42,55.42,50.60,56.63,61.45,45.78,46.25,20.00,26.25,52.50
220550,2205508,PI,Jos‚ de Freitas,27.60,28.85,28.85,28.85,24.55,29.03,30.29,31.54,26.32,16.69,17.50,15.73
220551,2205516,PI,Juazeiro do Piau¡,14.04,57.89,57.89,57.89,54.39,59.65,64.91,47.37,77.97,52.54,55.93,44.07
220552,2205524,PI,J£lio Borges,23.68,31.58,30.26,30.26,25.00,40.79,35.53,27.63,31.88,28.99,23.19,15.94
220553,2205532,PI,Jurema,6.25,110.94,110.94,110.94,96.88,106.25,118.75,110.94,106.06,83.33,83.33,66.67
220554,2205540,PI,Lagoinha do Piau¡,22.00,58.00,58.00,58.00,62.00,62.00,70.00,70.00,81.82,2.27,38.64,50.00
220555,2205557,PI,Lagoa Alegre,31.86,98.23,98.23,98.23,93.81,105.31,106.19,100.00,83.90,68.64,37.29,61.02
220556,2205565,PI,Lagoa do Barro do Piau¡,30.77,92.31,92.31,92.31,81.54,96.92,92.31,90.77,91.03,78.21,87.18,71.79
220557,2205573,PI,Lagoa de SÆo Francisco,5.63,133.80,133.80,133.80,109.86,129.58,126.76,135.21,102.60,77.92,71.43,84.42
220558,2205581,PI,Lagoa do Piau¡,37.50,83.93,82.14,82.14,87.50,91.07,98.21,91.07,116.98,90.57,109.43,92.45
220559,2205599,PI,Lagoa do S¡tio,33.33,75.76,75.76,75.76,81.82,69.70,71.21,75.76,88.33,71.67,98.33,68.33
220560,2205607,PI,Landri Sales,38.60,108.77,108.77,108.77,112.28,122.81,126.32,119.30,122.41,118.97,117.24,87.93
220570,2205706,PI,Lu¡s Correia,3.42,46.24,45.33,45.33,41.46,53.30,61.05,53.99,49.65,39.63,39.16,31.47
220580,2205805,PI,Luzilƒndia,1.75,6.12,6.12,6.12,4.37,09.04,8.75,9.33,8.61,2.78,4.30,05.06
220585,2205854,PI,Madeiro,55.36,81.25,81.25,81.25,82.14,85.71,91.07,75.89,85.53,67.76,63.16,51.32
220590,2205904,PI,Manoel Em¡dio,60.00,77.33,77.33,77.33,74.67,82.67,80.00,77.33,85.29,80.88,89.71,76.47
220595,2205953,PI,Marcolƒndia,179.51,186.89,186.89,186.89,291.80,196.72,206.56,195.90,136.80,92.00,120.80,100.80
220600,2206001,PI,Marcos Parente,41.51,152.83,152.83,152.83,92.45,124.53,130.19,118.87,94.81,71.43,72.73,77.92
220605,2206050,PI,Massapˆ do Piau¡,63.38,84.51,84.51,84.51,77.46,91.55,109.86,97.18,95.24,104.76,103.17,82.54
220610,2206100,PI,Matias Ol¡mpio,63.16,136.18,136.18,136.18,502.63,128.95,134.21,134.87,111.17,01.06,103.72,90.96
220620,2206209,PI,Miguel Alves,22.96,63.81,63.81,63.81,63.62,60.12,61.87,55.25,44.44,12.20,22.95,32.42
220630,2206308,PI,Miguel LeÆo,37.50,168.75,168.75,168.75,137.50,162.50,168.75,125.00,76.00,72.00,100.00,140.00
220635,2206357,PI,Milton BrandÆo,30.91,94.55,94.55,94.55,90.91,112.73,132.73,114.55,171.11,13.33,135.56,140.00
220640,2206407,PI,Monsenhor Gil,25.37,105.22,104.48,104.48,81.34,94.78,94.78,95.52,101.60,105.60,88.80,93.60
220650,2206506,PI,Monsenhor Hip¢lito,31.71,110.98,110.98,110.98,112.20,112.20,121.95,121.95,91.18,101.96,72.55,80.39
220660,2206605,PI,Monte Alegre do Piau¡,18.02,55.81,55.81,55.81,35.47,52.91,57.56,56.98,51.88,21.25,22.50,32.50
220665,2206654,PI,Morro Cabe‡a no Tempo,4.23,26.76,26.76,26.76,15.49,26.76,26.76,28.17,31.71,7.32,31.71,21.95
220667,2206670,PI,Morro do Chap‚u do Piau¡,48.72,49.57,49.57,49.57,39.32,48.72,51.28,50.43,32.74,52.21,53.98,38.94
220669,2206696,PI,Murici dos Portelas,3.64,91.82,91.82,91.82,65.45,88.18,95.45,84.55,90.27,47.79,52.21,72.57
220670,2206704,PI,Nazar‚ do Piau¡,27.63,118.42,118.42,118.42,114.47,118.42,119.74,113.16,95.95,77.03,74.32,71.62
220672,2206720,PI,Naz ria,0.63,81.13,81.13,81.13,128.93,99.37,86.16,89.94,71.51,68.60,87.79,56.40
220675,2206753,PI,Nossa Senhora de Nazar‚,53.19,121.28,121.28,121.28,119.15,106.38,117.02,136.17,87.93,13.79,101.72,74.14
220680,2206803,PI,Nossa Senhora dos Rem‚dios,24.56,82.46,82.46,82.46,80.12,76.02,81.87,81.29,93.75,97.66,94.53,99.22
220690,2206902,PI,Novo Oriente do Piau¡,42.86,97.14,97.14,97.14,81.43,98.57,110.00,110.00,101.30,83.12,92.21,75.32
220695,2206951,PI,Novo Santo Ant“nio,15.38,107.69,107.69,107.69,89.74,100.00,100.00,84.62,127.59,120.69,106.90,131.03
220700,2207009,PI,Oeiras,186.05,99.77,99.77,99.77,95.12,94.65,108.84,105.81,98.06,78.49,77.63,73.55
220710,2207108,PI,Olho D'µgua do Piau¡,6.98,16.28,16.28,16.28,13.95,9.30,9.30,23.26,11.76,2.94,5.88, 
220720,2207207,PI,Padre Marcos,13.64,34.09,34.09,34.09,35.23,34.09,34.09,38.64,30.85,26.60,28.72,23.40
220730,2207306,PI,Paes Landim,24.68,85.71,85.71,85.71,77.92,81.82,92.21,88.31,103.28,103.28,54.10,93.44
220735,2207355,PI,Paje£ do Piau¡,32.14,117.86,117.86,117.86,117.86,121.43,125.00,128.57,100.00,92.00,92.00,112.00
220740,2207405,PI,Palmeira do Piau¡,,57.89,57.89,57.89,48.68,47.37,57.89,59.21,73.02,19.05,65.08,68.25
220750,2207504,PI,Palmeirais,11.71,45.85,45.85,45.85,34.15,63.41,65.85,62.44,60.31,48.97,53.09,58.76
220755,2207553,PI,Paquet ,35.48,96.77,96.77,96.77,80.65,67.74,87.10,80.65,68.75,50.00,53.13,37.50
220760,2207603,PI,Parnagu ,41.57,50.00,50.00,50.00,42.17,56.63,59.64,50.60,65.69,69.34,66.42,64.23
220770,2207702,PI,Parna¡ba,196.08,76.20,76.24,76.24,192.45,74.73,79.73,74.17,76.66,49.02,51.44,55.66
220775,2207751,PI,Passagem Franca do Piau¡,30.91,80.00,80.00,80.00,80.00,80.00,87.27,83.64,68.57,68.57,74.29,48.57
220777,2207777,PI,Patos do Piau¡,39.29,87.50,85.71,85.71,82.14,91.07,114.29,83.93,124.44,97.78,124.44,113.33
220779,2207793,PI,Pau D'Arco do Piau¡,2.17,73.91,73.91,73.91,78.26,95.65,91.30,89.13,78.00,62.00,66.00,64.00
220780,2207801,PI,Paulistana,9.37,80.06,80.06,80.06,64.95,77.64,80.36,78.85,87.46,72.89,68.80,62.10
220785,2207850,PI,Pavussu,45.24,83.33,83.33,83.33,71.43,83.33,88.10,83.33,72.09,60.47,60.47,53.49
220790,2207900,PI,Pedro II,64.08,65.83,65.83,65.83,65.44,62.52,66.21,66.99,66.89,57.95,63.25,48.68
220793,2207934,PI,Pedro Laurentino,28.00,132.00,132.00,132.00,120.00,96.00,92.00,128.00,110.34,96.55,68.97,75.86
220795,2207959,PI,Nova Santa Rita,24.19,111.29,111.29,111.29,111.29,72.58,85.48,87.10,125.76,80.30,119.70,103.03
220800,2208007,PI,Picos,272.82,103.90,103.53,103.53,106.31,103.90,103.62,109.46,116.24,83.94,88.64,101.69
220810,2208106,PI,Pimenteiras,21.97,65.91,65.91,65.91,62.88,56.82,66.67,69.70,64.29,51.59,68.25,56.35
220820,2208205,PI,Pio IX,19.41,76.79,76.79,76.79,73.00,74.26,75.11,78.48,80.75,52.45,58.49,61.13
220830,2208304,PI,Piracuruca,51.83,73.06,73.06,73.06,147.95,86.07,91.78,76.94,77.78,43.29,41.20,55.79
220840,2208403,PI,Piripiri,127.85,120.94,120.52,120.52,340.63,104.29,119.16,112.04,112.21,87.28,78.54,77.82
220850,2208502,PI,Porto,37.09,96.71,96.71,96.71,284.98,100.47,100.00,92.02,107.46,11.44,91.04,92.54
220855,2208551,PI,Porto Alegre do Piau¡,18.18,81.82,81.82,81.82,78.79,118.18,106.06,151.52,94.87,87.18,28.21,58.97
220860,2208601,PI,Prata do Piau¡,65.12,83.72,83.72,83.72,65.12,88.37,106.98,86.05,87.18,92.31,82.05,79.49
220865,2208650,PI,Queimada Nova,54.17,116.67,116.67,116.67,107.29,113.54,115.63,127.08,112.77,114.89,112.77,82.98
220870,2208700,PI,Reden‡Æo do Gurgu‚ia,2.46,81.97,81.97,81.97,76.23,81.15,81.15,79.51,67.42,65.91,65.15,46.97
220880,2208809,PI,Regenera‡Æo,40.61,92.72,92.72,92.72,93.87,95.40,103.45,98.08,97.91,46.69,55.05,82.23
220885,2208858,PI,Riacho Frio,32.31,70.77,70.77,70.77,63.08,67.69,80.00,83.08,68.92,64.86,70.27,70.27
220887,2208874,PI,Ribeira do Piau¡,,8.00,6.00,6.00,6.00,24.00,20.00,10.00,13.64,4.55,4.55, 
220890,2208908,PI,Ribeiro Gon‡alves,75.83,73.33,73.33,73.33,67.50,79.17,85.83,79.17,71.58,71.58,94.74,73.68
220900,2209005,PI,Rio Grande do Piau¡,32.86,111.43,111.43,111.43,105.71,102.86,105.71,117.14,86.67,51.11,70.00,56.67
220910,2209104,PI,Santa Cruz do Piau¡,127.85,159.49,159.49,159.49,408.86,173.42,167.09,146.84,122.06,26.47,88.24,102.94
220915,2209153,PI,Santa Cruz dos Milagres,68.42,59.65,59.65,59.65,57.89,68.42,64.91,63.16,80.00,50.00,52.50,40.00
220920,2209203,PI,Santa Filomena,73.68,96.84,96.84,96.84,88.42,96.84,111.58,108.42,94.12,64.71,87.39,60.50
220930,2209302,PI,Santa Luz,1.52,78.79,78.79,78.79,69.70,69.70,69.70,71.21,64.86,68.92,67.57,51.35
220935,2209351,PI,Santana do Piau¡,44.44,163.89,163.89,163.89,400.00,152.78,158.33,152.78,159.52,145.24,157.14,119.05
220937,2209377,PI,Santa Rosa do Piau¡,2.00,44.00,44.00,44.00,36.00,60.00,52.00,58.00,61.67,40.00,23.33,48.33
220940,2209401,PI,Santo Ant“nio de Lisboa,17.05,82.95,82.95,82.95,93.18,90.91,94.32,88.64,132.00,60.00,94.67,93.33
220945,2209450,PI,Santo Ant“nio dos Milagres,,,,,,,,3.13,,41.46,60.98, 
220950,2209500,PI,Santo In cio do Piau¡,7.32,107.32,107.32,107.32,90.24,92.68,102.44,104.88,121.43,114.29,109.52,97.62
220955,2209559,PI,SÆo Braz do Piau¡,4.17,100.00,100.00,100.00,84.72,109.72,113.89,90.28,66.20,32.39,35.21,60.56
220960,2209609,PI,SÆo F‚lix do Piau¡,18.18,159.09,159.09,159.09,145.45,163.64,163.64,145.45,114.81,66.67,62.96,59.26
220965,2209658,PI,SÆo Francisco de Assis do Piau¡,11.25,25.00,25.00,25.00,25.00,22.50,27.50,25.00,43.40,11.32,1.89,28.30
220970,2209708,PI,SÆo Francisco do Piau¡,9.23,83.08,78.46,78.46,83.08,66.15,76.92,69.23,55.68,39.77,62.50,46.59
220975,2209757,PI,SÆo Gon‡alo do Gurgu‚ia,55.56,137.04,137.04,137.04,129.63,133.33,137.04,133.33,158.33,145.83,129.17,208.33
220980,2209807,PI,SÆo Gon‡alo do Piau¡,13.85,70.77,70.77,70.77,64.62,75.38,76.92,72.31,76.54,16.05,79.01,66.67
220985,2209856,PI,SÆo JoÆo da Canabrava,4.26,51.06,51.06,51.06,29.79,46.81,68.09,55.32,40.38,32.69,32.69,21.15
220987,2209872,PI,SÆo JoÆo da Fronteira,,,,,, ,,,,,, 
220990,2209906,PI,SÆo JoÆo da Serra,19.44,48.61,48.61,48.61,54.17,56.94,58.33,59.72,32.73,7.27,09.09,3.64
220995,2209955,PI,SÆo JoÆo da Varjota,31.58,96.49,96.49,96.49,85.96,114.04,114.04,110.53,95.83,1.39,101.39,77.78
220997,2209971,PI,SÆo JoÆo do Arraial,69.03,115.04,115.04,115.04,99.12,116.81,120.35,122.12,111.64,82.88,102.74,72.60
221000,2210003,PI,SÆo JoÆo do Piau¡,161.89,98.78,98.78,98.78,103.05,87.50,102.74,110.67,90.41,72.67,81.69,62.50
221005,2210052,PI,SÆo Jos‚ do Divino,113.33,121.67,121.67,121.67,125.00,133.33,130.00,128.33,110.13,94.94,89.87,81.01
221010,2210102,PI,SÆo Jos‚ do Peixe,33.33,109.52,109.52,109.52,226.19,130.95,130.95,123.81,110.00,60.00,122.50,127.50
221020,2210201,PI,SÆo Jos‚ do Piau¡,60.00,113.33,113.33,113.33,90.67,96.00,101.33,104.00,96.67,56.67,77.78,77.78
221030,2210300,PI,SÆo JuliÆo,63.01,57.53,57.53,57.53,58.90,63.01,64.38,54.79,48.81,52.38,59.52,40.48
221035,2210359,PI,SÆo Louren‡o do Piau¡,07.02,73.68,73.68,73.68,52.63,73.68,77.19,68.42,79.55,59.09,70.45,52.27
221037,2210375,PI,SÆo Luis do Piau¡,11.76,73.53,73.53,73.53,67.65,55.88,79.41,76.47,132.14,64.29,100.00,92.86
221038,2210383,PI,SÆo Miguel da Baixa Grande,8.70,130.43,130.43,130.43,130.43,134.78,139.13,126.09,136.00,108.00,108.00,88.00
221039,2210391,PI,SÆo Miguel do Fidalgo,27.59,100.00,100.00,100.00,96.55,93.10,89.66,86.21,113.89,41.67,44.44,83.33
221040,2210409,PI,SÆo Miguel do Tapuio,73.09,118.39,118.39,118.39,113.45,125.11,126.91,120.18,106.84,73.76,84.41,76.81
221050,2210508,PI,SÆo Pedro do Piau¡,45.05,101.49,101.49,101.49,85.15,110.89,111.39,111.39,97.25,74.31,76.61,90.83
221060,2210607,PI,SÆo Raimundo Nonato,180.78,42.33,42.33,42.33,35.63,45.68,44.44,39.33,39.02,41.48,41.65,25.66
221062,2210623,PI,SebastiÆo Barros,,8.70,8.70,8.70,,2.17,2.17,4.35,1.64,,,1.64
221063,2210631,PI,SebastiÆo Leal,7.55,41.51,41.51,41.51,24.53,49.06,62.26,49.06,37.93,24.14,37.93,29.31
221065,2210656,PI,Sigefredo Pacheco,17.00,82.00,82.00,82.00,119.00,69.00,67.00,75.00,95.37,75.93,30.56,68.52
221070,2210706,PI,Simäes,96.98,67.67,67.67,67.67,65.52,76.72,78.02,75.00,72.84,65.09,57.76,52.59
221080,2210805,PI,Simpl¡cio Mendes,73.20,84.02,84.02,84.02,83.51,95.36,98.45,87.11,83.93,73.81,70.24,66.67
221090,2210904,PI,Socorro do Piau¡,,41.30,41.30,41.30,39.13,21.74,32.61,28.26,26.00,,36.00,36.00
221093,2210938,PI,Sussuapara,,78.89,78.89,78.89,76.67,95.56,92.22,92.22,103.95,96.05,89.47,92.11
221095,2210953,PI,Tamboril do Piau¡,8.70,80.43,80.43,80.43,60.87,82.61,93.48,93.48,137.93,117.24,124.14,93.10
221097,2210979,PI,Tanque do Piau¡,8.82,108.82,108.82,108.82,114.71,105.88,111.76,129.41,88.37,62.79,58.14,60.47
221100,2211001,PI,Teresina,119.19,79.29,79.41,79.28,68.25,80.37,83.85,80.81,82.59,71.15,70.98,58.30
221110,2211100,PI,UniÆo,51.10,88.01,88.01,88.01,74.76,78.86,93.06,90.85,74.32,29.19,61.76,71.35
221120,2211209,PI,Uru‡u¡,99.52,91.90,91.90,91.90,87.14,88.33,90.95,90.71,61.11,32.94,38.49,29.56
221130,2211308,PI,Valen‡a do Piau¡,134.05,66.26,66.26,66.26,60.43,66.56,68.40,65.34,71.79,60.44,70.33,51.28
221135,2211357,PI,V rzea Branca,11.54,100.00,100.00,100.00,79.49,105.13,102.56,94.87,109.88,116.05,111.11,98.77
221140,2211407,PI,V rzea Grande,55.77,59.62,59.62,59.62,46.15,86.54,76.92,69.23,100.00,50.00,61.36,54.55
221150,2211506,PI,Vera Mendes,6.45,109.68,109.68,109.68,96.77,80.65,80.65,87.10,40.91,09.09,56.82,45.45
221160,2211605,PI,Vila Nova do Piau¡,75.00,102.50,102.50,102.50,97.50,95.00,95.00,112.50,102.86,80.00,82.86,68.57
221170,2211704,PI,Wall Ferraz,41.18,88.24,88.24,88.24,67.65,102.94,105.88,111.76,97.44,105.13,105.13,115.38
230010,2300101,CE,Abaiara,100.83,99.17,99.17,99.17,115.00,87.50,95.00,100.00,101.47,48.53,84.56,59.56
230015,2300150,CE,Acarape,91.59,107.96,107.96,107.96,125.22,118.58,123.89,119.47,120.54,112.05,120.98,102.68
230020,2300200,CE,Acara£,96.63,109.11,109.11,109.11,113.17,116.44,118.12,114.95,110.36,104.40,107.53,92.57
230030,2300309,CE,Acopiara,90.58,104.28,104.28,104.28,103.60,104.79,106.85,104.28,106.55,87.06,92.65,78.43
230040,2300408,CE,Aiuaba,73.84,103.49,103.49,103.49,112.79,101.74,106.98,102.91,123.78,63.41,97.56,78.66
230050,2300507,CE,Alcƒntaras,145.76,117.80,117.80,117.80,121.19,117.80,146.61,141.53,169.60,56.00,114.40,164.80
230060,2300606,CE,Altaneira,111.61,97.32,97.32,97.32,204.46,112.50,109.82,110.71,160.00,122.73,111.82,106.36
230070,2300705,CE,Alto Santo,89.86,88.48,88.48,88.48,88.48,103.23,102.30,89.86,105.19,93.87,100.94,98.58
230075,2300754,CE,Amontada,97.39,96.81,96.81,96.81,93.03,95.94,104.21,104.93,103.01,83.36,94.40,67.29
230080,2300804,CE,Antonina do Norte,120.25,97.47,97.47,97.47,111.39,113.92,113.92,92.41,150.00,,77.63,113.16
230090,2300903,CE,Apuiar‚s,98.50,106.02,106.02,106.02,112.03,110.53,124.06,111.28,137.58,12.75,69.13,75.84
